state,attributes.Price Range,business_id,full_address,categories,checkin_count,lat,long
NC,1,dVaJUnxuKCDmkWLednTKtA,28105,Mexican,21,35.1284982529546,-80.7024380434503
NC,1,XJK9_0zBGjWRXADpQKCgog,28105,FastFood,49,35.1352358,-80.7139378
NC,2,1olAT5l8ZiKLVavyWkeElw,28203,Asian,371,35.210017,-80.855878
NC,2,aRSfth72sJgpSN2P6rm7sQ,28203,NightLife,101,35.1951336,-80.8368936
NC,2,gV9IOJ2YFSfTvg_IRjyHAg,28203,FastFood,166,35.202046,-80.8437
NC,1,_h-wWBfKI_cRnnOB5Bkgag,28203,FastFood,92,35.2135008,-80.8555482
NC,2,ROQQk4mCm4_tebvTEGjhEQ,28203,FastFood,482,35.2105533,-80.8566726
NC,1,-LHHCgIUZy49sUU4j03T2w,28203,Mexican,373,35.215021,-80.8566163
NC,2,MDvjaN-ygRjaakP3ier8Ww,28203,American,147,35.211226,-80.858755
NC,1,ZZdCN4JWbON8GyJB5FDs7w,28203,FastFood,37,35.214359,-80.862198
NC,2,p0IjTgzRuUXKFtdWNFFg6g,28203,American,170,35.200356,-80.8435928
NC,3,wr7ccnf1bTZeHaqYoOyjtA,28203,American,325,35.2100942,-80.8571985
NC,2,XiUxS327vVkwWtR2TgpxLw,28269,American,3,35.33806,-80.8240579
NC,1,WUtPI9rJbs7ET1gPhULnDw,28203,AllTypes,222,35.2143473,-80.8575368
NC,1,xJX0u3s9AJOUBDpXkt1zMQ,28203,FastFood,179,35.21158,-80.857638
NC,3,iVTDzzvxHgv6kBSdfCSSoQ,28203,American,254,35.2102689,-80.860032
NC,2,RrN4MxdYvn274w_TCBTTWQ,28203,FastFood,447,35.2099059,-80.859354
NC,2,xmA5ZYJPzt0-Gyim2rynjA,28203,Asian,246,35.2160098852433,-80.8528830483556
NC,1,GjsA7N1j81TjBt7hT5H4YA,28203,American,130,35.199513,-80.8520435
NC,2,_mrGYF6uScU24LcwshEqCA,28203,AllTypes,135,35.202849,-80.844947
NC,2,EOu5kwsz9XPyq5r-eWrOFQ,28203,American,322,35.2109878,-80.861
NC,2,yTz8_GylkgCkuiBjSz8mIQ,28203,American,295,35.21698,-80.854881
NC,1,c_ZoCRssEFl7cKul3Wzm4Q,28204,American,401,35.2135311,-80.8324573
NC,1,G9qXYa0cQsj8Kwg2PXZ3TQ,28203,AllTypes,75,35.199186,-80.841707
NC,1,N31_Aw9VIOufgH3VtTBUbw,28203,FastFood,154,35.2077967,-80.8601916
NC,2,LxCf3sDhSiOWH_xJTQfFkg,28203,Italian,227,35.200825,-80.843796
NC,2,FTDaFgBzkJBAChfT7OIuUA,28203,Seafood,169,35.2143526822329,-80.8549077808857
NC,1,IcyboAdccBgNAVtJo4OMQQ,28203,American,56,35.2026843,-80.8455712
NC,1,JAlSA6XsscWZEL70JdgFYA,28203,Mexican,134,35.200288,-80.843124
NC,1,eNYj1h-K66IunsDKa13bUw,28209,FastFood,44,35.17804,-80.854719
NC,1,z-R68LIoRg9HH73TswMkHA,28205,AllTypes,32,35.2047359,-80.802239
NC,2,n5eQnMnVVt3FfrFENYoU0g,28205,Mexican,1015,35.247251,-80.8058269
NC,1,QJV9AxLMwCV5qYCOpItDqw,28205,FastFood,83,35.2201725,-80.8126243
NC,1,ioXu3MhPt_v8f5wTWJX4ag,28205,American,1018,35.2188339,-80.8117986
NC,1,pNyqk-HCo3SXPPppi04Bag,28205,AllTypes,542,35.2197368,-80.8121235
NC,1,0jye3EpGbU3dFe4yf9pxzQ,28205,Mexican,7,35.219076,-80.796646
NC,1,yT3OITYWbjqKM15mGNXmyw,28205,American,228,35.2042455,-80.8087766
NC,1,d3-h8QpXoQnUlC9nt55HTw,28205,American,301,35.218943,-80.812386
NC,1,AVQpj1ufPWYBVzEC-fYwYg,28205,FastFood,7,35.220079,-80.802542
NC,1,24Qlwel3zvrkNX9zMvBJDg,28205,AllTypes,793,35.219066,-80.813221
NC,2,MGDuAYuyDJd-J-sv0wNoSQ,28205,American,508,35.2197947,-80.8122417
NC,1,J4rHIg3Ddd0oXPVrzPN-wA,28205,American,41,35.2189074,-80.8141545
NC,1,a2N3J1WJ1vWkqrAXrlB9Og,28205,AllTypes,8,35.2395321,-80.7991535
NC,2,NQQ6Kc9NdyrIujz0s0-Ebg,28205,Asian,33,35.220534,-80.809819
NC,1,WY6YDghPW55gIyp2hTCv_A,28205,AllTypes,19,35.1968288,-80.790865
NC,1,N32s_4NdIsmdnA6oy_t_TQ,28205,FastFood,76,35.203303,-80.790459
NC,2,vlgMKI-Pi5KCaYqKB0aWIA,28205,American,43,35.210908,-80.780373
NC,1,Mtp4pMgIP9nXqq1UCJjgAQ,28205,AllTypes,408,35.213961,-80.769473
NC,1,IY7_UYwQmoyNDQPLPQ-lbQ,28205,AllTypes,26,35.210996,-80.781664
NC,1,FdBoYwB90oxGrxmSh0Ko7g,28205,AllTypes,34,35.211508,-80.761671
NC,1,sH2nJMWutcLwqUn23tR7Kg,28205,FastFood,9,35.244224,-80.7800929
NC,1,hJLAPn1w4bGniRR-kdyI-w,28205,AllTypes,270,35.217447,-80.794386
NC,1,C60h41YGl1W77QOAgOm4MQ,28205,AllTypes,185,35.2115826,-80.7617812
NC,1,PVM0CqhA6geX3m6u2VXbpw,28205,AllTypes,66,35.2115409,-80.762061
NC,1,ncYJ3e7Cd0ule7vbFnJBKw,28205,Asian,19,35.201771,-80.7808699
NC,1,-T8O1amt2U6zp06FH-8n9w,28205,American,3,35.194894,-80.767442
NC,1,fl3zNyk-m_B9NCgIcvJNiQ,28205,FastFood,9,35.2159556,-80.7803803
NC,2,iF_Ox8TPLwjqy0WzyWFnmw,28205,Italian,121,35.212433,-80.7836839
NC,2,S1Q57E4J2cmQc9AQqrhbhg,28207,American,114,35.2030944824219,-80.8244247436523
NC,1,HRIvgh-RmGcaMyz8oT4b3Q,28207,American,3,35.2038204,-80.8357641
NC,1,LnR1pj4nLEXNDSbY09Jnng,28207,Asian,42,35.1998669,-80.8255327
NC,3,-5As9GrKDboz5N5eA2HRuA,28207,Italian,11,35.197518,-80.825545
NC,1,IMEB724RormQyKV8PvnvOQ,28207,American,25,35.197532,-80.826105
NC,1,Gfke1AcTzc2nlVi1rftrTw,28207,FastFood,74,35.2024248987436,-80.8246470987797
NC,1,YKVNzbuGpgszyG5OuFHU3Q,28207,American,90,35.1866976,-80.8218471
NC,2,yzUjuBvj9hDWLN0ZIUYobQ,28207,American,20,35.196834,-80.826089
NC,2,FiSp-Nqfpz9dHuVLcAEK4A,28207,Italian,27,35.19508,-80.825792
NC,1,_UYJfg5GbahLiEDU1HuQhQ,28209,FastFood,92,35.171825,-80.847662
NC,2,t3biB9BlC201XRUNjG28rw,28209,NightLife,251,35.174639,-80.839013
NC,1,Po3kpjcdRfLgtMUhmoK9Aw,28209,AllTypes,298,35.1708615,-80.8496225
NC,1,tNe-WsHegIjEVWKaOpc_mw,28209,FastFood,29,35.1726616,-80.8510327
NC,1,9IYAuWhSUjM0Cj3DgH6D-w,28209,American,123,35.1786890764957,-80.8764685851347
NC,1,kkjdenjeKshv02uma0u2fg,28209,Italian,6,35.189661,-80.874991
NC,1,nUiGPvsAAAVe90hlQYpVhQ,28209,FastFood,55,35.171225,-80.845962
NC,2,cPBjZEouopniZq328UmOaA,28209,Italian,87,35.1707346,-80.8469636
NC,1,OdNwrZgfPp2Xkj8lEPMJeg,28209,AllTypes,60,35.19747,-80.868984
NC,1,O49wgZil7BBGpEarvPg23w,28209,Asian,56,35.171028,-80.849435
NC,1,ZfjB5Df58pT_w8K11xVMaw,28209,FastFood,31,35.172475,-80.850458
NC,3,9wMVSKNAtQ4HFZjHNlruFw,28209,American,106,35.179294,-80.876098
NC,1,2qkXCZLumfhvHt2gKluIlA,28209,NightLife,146,35.170843,-80.849738
NC,1,bAJAg-uRkoGoTfFpy43ZXQ,28209,FastFood,14,35.1987634,-80.8677726
NC,1,2dz6psLH_yvejmYaiq0_HA,28209,American,57,35.1707339,-80.8469625
NC,2,vwEmnhJjcD8Zgp8K_8pJRA,28209,NightLife,271,35.175014,-80.849069
NC,1,DfA7H9rpwTXJ_3GOOBqNZg,28209,FastFood,173,35.173305,-80.847779
NC,1,9l4oJaROYM1OM1bjvmXCCw,28209,American,35,35.1753925,-80.8510185
NC,2,toIpqgcjG0HhPHZCMiHH3Q,28209,Italian,182,35.160545,-80.850103
NC,1,TRW-51US_YQbQ-ihmhHvRw,28209,FastFood,139,35.171662,-80.849894
NC,2,5gd53htrojGhdbV1jfrU_Q,28209,American,160,35.15475,-80.836843
NC,2,9Hc15fmqICd2ecpsSM2pIg,28209,Asian,395,35.171736,-80.847091
NC,1,JbotgsWgGXqJexXd6zB3Vg,28209,American,209,35.1716684,-80.8492639
NC,1,c0FVgLLUOh_Wnv9XfQQnlA,28211,FastFood,40,35.1755353,-80.7979032
NC,2,t-L8pjvnmd-fzeeHQXMcRg,28211,NightLife,735,35.1565211262905,-80.7946586608887
NC,2,lC9YZVhQHXHfN9Rkpk8kIA,28211,Asian,58,35.156539,-80.794655
NC,1,hoR5WtHocyifHM8fxKd1XA,28211,FastFood,75,35.1771805,-80.7990213
NC,1,OuncQMjAGQTcDukUG7i6nA,28211,FastFood,33,35.1766137,-80.7987155
NC,1,r0youJDgoclU3JUrZeGpCA,28211,Italian,6,35.153939,-80.8317551
NC,2,NU3ATvxbS_w_9SRQHVzqDg,28211,Asian,103,35.177439,-80.798697
NC,1,FUKkYUgsJ209GXPZ9tTPHw,28211,American,43,35.156539,-80.794655
NC,1,90cuR5lcs2fJ2BwAA18zSQ,28211,FastFood,20,35.1539441,-80.8318189
NC,3,c_5sioDSDof_hshp4_K1SA,28211,Italian,52,35.156338,-80.831878
NC,1,zKlU3yE_5RqNd00LVJE1oQ,28213,FastFood,44,35.311832,-80.713039
NC,1,NzUNtIOb7S2H1ymfp1gesA,28213,Italian,20,35.3134626,-80.7018496
NC,2,0uq7x1_pxU1hajaIDhv3MQ,28213,Asian,135,35.2942582,-80.7400194
NC,1,Z6GFHuQXqLmlabISj9uI3Q,28213,FastFood,10,35.306149,-80.722771
NC,1,EssfLSLRxUou5uoj0LX_Kw,28213,AllTypes,13,35.295242,-80.740235
NC,2,a_INgnfDhfsLaMG5O5QR8A,28213,Italian,7,35.3061482,-80.7238344
NC,1,nu0giYqJOGLVsZLUdPwQOw,28213,Asian,35,35.307129,-80.720898
NC,1,LH1cMyzVY6a2GpNAUCvh7g,28213,FastFood,14,35.295564,-80.74114
NC,1,Yolbffkso5NzevoEdIBEwA,28213,FastFood,19,35.296079,-80.738818
NC,1,SNqqdZNsC1w8mL15SHJEWw,28213,Italian,7,35.312455,-80.713534
NC,2,8-gfKVHSaBHHCmab4dUZWg,28213,American,65,35.295757,-80.741677
NC,1,w107r4s1U9zAWuYr7Dutww,28213,Mexican,158,35.2941686,-80.7397847
NC,1,RQ5Fe5XMJokYJaBkP-i4jA,28213,FastFood,8,35.307129,-80.720898
NC,2,8wrGl5E16vtCdznIHzVs6A,28213,Asian,72,35.256238,-80.7911396
NC,1,IqPPzSxyiuwTyfEqPU1cHQ,28213,Mexican,16,35.258676,-80.789827
NC,1,xGF8QVmItGoVOLjPyyAYBA,28213,American,16,35.254686,-80.793515
NC,1,pyrFpk2d4TT9PYG72Mrj2A,28213,American,12,35.2754724,-80.7937639
NC,1,-1JzlIdItrARuq2JW63rKA,28213,AllTypes,70,35.2778803,-80.7658457
NC,2,PvXcpiXQktpo1s1IIJMhpA,28213,American,38,35.294233,-80.74315
NC,2,-paHasECQjUERg_zEjk5qg,28213,AllTypes,12,35.2586311,-80.77742
NC,1,xpcRPE101dLgXVPTxTzYWw,28213,FastFood,8,35.2583973,-80.785812
NC,1,mLpm1LuNJ7QWH3Tnv2B68Q,28213,AllTypes,19,35.256247,-80.791094
NC,1,MC5Ds6rbbrLE_FdIyIlhwA,28213,American,10,35.282594,-80.764065
NC,2,hfH29cdrUrzemcq3uf6Ysw,28213,American,85,35.293901,-80.741949
NC,1,4Cjf5Q94Rf1o2P-X70BFwg,28213,Asian,12,35.256247,-80.791094
NC,1,Wqzx76XjqUFN8Ow3zX0cZA,28213,Asian,235,35.294718,-80.751222
NC,2,iAiVVH_JjKlJGLw2vBKDQA,28215,Italian,6,35.223248,-80.725492
NC,2,FujnmNjFpU5WQC1Nqd7ahg,28215,AllTypes,11,35.2473079,-80.753341
NC,1,f_wqInKORIYGIJDP-AS8Ng,28215,Asian,5,35.2523959,-80.6574994
NC,1,scndbMEyHsnPMzYQaZzdnw,28215,FastFood,6,35.25125,-80.657081
NC,2,oqL1hS934CyZc3msupQNRA,28217,American,187,35.183264,-80.919431
NC,1,nAfOIJUSuIAwN0MiL4zJJw,28217,AllTypes,94,35.1466312809125,-80.9243124291738
NC,1,UJ3qZj4oF-PyHZXhlfm0DQ,28217,FastFood,24,35.1781843503001,-80.8786010742188
NC,2,x1-V3PLFEOGgvyRAWU9xvA,28217,Italian,20,35.257103,-80.7363937
NC,2,Bxx1W83ulE6VwR45HiAiLw,28217,NightLife,7,35.1813689,-80.883661
NC,3,wGABZiLIWvEPIFQUO9cTvw,28217,Italian,106,35.17529,-80.87592
NC,1,KReObuJvV-lqgxpwb1-tSg,28217,Italian,6,35.1685609,-80.874931
NC,2,E0rdhUQQ2VjBcNb8AeRbdg,28217,Asian,19,35.139895,-80.8782389
NC,1,qiy7fxY-Vg04RY4WHXGQ0g,28217,FastFood,47,35.1783616,-80.8808277
NC,1,N4CL1dZca6hV7kZ9-KDAww,28217,FastFood,22,35.1848,-80.886411
NC,1,nBmjJEF92LPHx0uX3FpVvA,28217,FastFood,27,35.184465,-80.8867549
NC,2,Nk7rD25Nd_mbjI4xLHWBkA,28217,American,40,35.1795027,-80.8840464
NC,2,eNepNrx9dzehOql6fKxW3Q,28217,FastFood,27,35.1754310222597,-80.8762274857052
NC,1,OINX-uQz79nPPy1juhQipg,28217,FastFood,9,35.1498258,-80.897416
NC,2,QzCHw22PCN53f9Y53MDgZQ,28217,Mexican,236,35.178402,-80.882919
NC,1,V_t_aaxMbqR2IWCdqi-l_w,28217,AllTypes,42,35.174875,-80.875538
NC,2,UO9rIZ_DjkoIcCB7SWaIvA,28217,American,45,35.163179,-80.887184
NC,1,_O9e1y02fxsywUvj7hFiGQ,28217,FastFood,40,35.161153,-80.876261
NC,1,ta0sLqkG-cNbXZpA358YeQ,28217,AllTypes,105,35.1596107023223,-80.8767139510568
NC,1,8OhcZBu7ngRYbg8r7FZfTA,28217,American,16,35.189003,-80.89231
NC,1,82pWLAlsrdpKu8tVS2yJKw,28217,American,36,35.195329,-80.877023
NC,1,ML9rg--hiOf0nlzyVBL9Rg,28217,AllTypes,113,35.136861,-80.903733
NC,1,Exw4BT6b3d-cfjZqx9H1RA,28217,FastFood,15,35.177752,-80.877699
NC,1,rdJAWaAlUbXJfSEdUPKsCQ,28217,AllTypes,68,35.1795436441898,-80.8807193487883
NC,1,SyZW-aiN4fHpH18-17mvRA,28217,AllTypes,10,35.133849,-80.893405
NC,2,_VpP18kVhdR9petT8w-cuA,28217,FastFood,8,35.1742701,-80.8756801
NC,1,EPE3OL8nOMQF-TaKo5H1hw,28217,American,5,35.180592,-80.87991
NC,2,lpomaa_on7jhU-lG4GxpMg,28217,AllTypes,418,35.1662531,-80.875921
NC,2,4kTmiAMs0OnXVLI5_OJfTg,28217,American,47,35.180122,-80.89066
NC,1,2uJNnNYUv23qcnpBg4Wy5A,28217,Mexican,169,35.139429,-80.8760439
NC,1,6LoNRotewF81fxka6L_8Jw,28217,FastFood,198,35.1758540514159,-80.8777684296791
NC,2,-mOOxacLlVpWOmIq9lvJHw,28217,Asian,57,35.1377434,-80.8781279
NC,2,330OW1waJYEv7CXgcSwLSQ,28217,Asian,98,35.155407,-80.875309
NC,2,i0rx72IqWuGOyWadGjRLVg,28217,AllTypes,106,35.1499036272233,-80.9262875022036
NC,1,kCw3HUGCutOiDaBmFWYDbg,28217,American,17,35.142916,-80.906798
NC,1,64ye6OoF_PsyCSQGspE_3g,28227,Asian,11,35.21051,-80.690262
NC,1,vcTQNi3qj2tSWOe6Fv2XsA,28227,FastFood,148,35.163253,-80.741246
NC,1,Pa1dew9FR3xJiEvPIRC2Rw,28227,AllTypes,56,35.161233,-80.739185
NC,2,jzC5Y6kA58bKC2LGRHpRgw,28227,Seafood,15,35.210659,-80.6861459
NC,1,o6gRYTRJwZQXQIYfGNJQAw,28227,FastFood,27,35.1632052,-80.738059
NC,1,zMdehlbUF2FqJSqarOsi8A,28227,FastFood,32,35.211106,-80.69093
NC,1,ryakt7RVtvPppIoLGfmURg,28227,FastFood,14,35.186895,-80.689738
NC,1,jo2b2ETniWU9SIu_1OuaHA,28227,FastFood,7,35.1877937,-80.6908861
NC,2,JncdQGHMo52NhrA8FP6cHQ,28227,American,40,35.2109672,-80.6876886
NC,1,gorJWcHdUVAhiJcuAJOIXA,28227,Asian,8,35.16117,-80.7399631
NC,1,kZUrKA0yVVTTTgIGvyY1hw,28227,AllTypes,19,35.221572,-80.723541
NC,2,23xfK-M76sWaAGgIwy5wPA,28227,Asian,126,35.203477,-80.7216047
NC,2,DKhCFh-eJV-kDjRVj0491g,28227,Asian,17,35.1862378,-80.6879768
NC,1,SVZTljlQ7AB5I6ev8qC-KA,28227,Italian,7,35.1871766,-80.6872643
NC,2,ptJU2je54RnziO4bfS5ORg,28227,American,88,35.147172,-80.725712
NC,1,8aYjRL3Q6G9iJWH75mcTeQ,28269,FastFood,35,35.3431318,-80.7687321
NC,2,Ac-Y4OG9TKCzh2LxIoQaug,28269,AllTypes,11,35.3431318,-80.7687321
NC,1,z9qPKK_g_zujxZBslGBYIw,28269,FastFood,12,35.30858,-80.8440959
NC,1,crizYT9R8Rt69NMtHUUWGA,28269,FastFood,5,35.333765,-80.793683
NC,1,PBToP8q81MezfE7LfJzEgA,28269,Italian,14,35.3337069,-80.7951329
NC,1,VCDl24n2Bx6yHSWrfHiMiw,28269,American,60,35.341053,-80.8345464
NC,2,vAnxS2AeDy2L1wTK84PAAg,28269,NightLife,13,35.333813,-80.79141
NC,1,2HRwlEmWi-WcLh9uVQ1fsg,28269,FastFood,11,35.3078791,-80.8439304
NC,1,IrTmU9AVHZ8fyYS7qu9QWQ,28269,Asian,24,35.3349649,-80.794672
NC,1,QPRCns3TDah097cQbE6wlg,28269,American,55,35.347673,-80.842195
NC,1,E_Fa3vrMxivj92_WIyVy6g,28269,American,9,35.348357,-80.844233
NC,1,ZWi7jD_5p4JtAZvYsTIPXQ,28269,Asian,10,35.306559,-80.840372
NC,1,nEVMCVSVbgtCpCDaZWRwiw,28269,NightLife,22,35.380887,-80.762916
NC,1,2XTcAcbJ7O0LKjUBto726A,28269,FastFood,56,35.3337519,-80.797556
NC,2,lKrlSZON-EK41iiIKruDCw,28269,American,66,35.333953,-80.79197
NC,1,UaqG2RIaDRj1A4ZHZYn1_w,28269,FastFood,44,35.34807,-80.843388
NC,1,L-eohqlSFT2eWxR8JLY0Og,28269,Italian,134,35.367179,-80.786418
NC,1,52WPfS1oskr_daXkwekWZw,28273,FastFood,148,35.14425,-80.929453
NC,2,CFHGxlIXeVFWlCptBHgOeg,28273,American,161,35.11704,-80.9564
NC,1,WSYVq5V75-pWdZq2NpMmiw,28273,FastFood,45,35.143934,-80.930838
NC,1,i2gPLBDb44q2kq3DayJUBQ,28273,Asian,5,35.128771,-80.977071
NC,1,FdXRNSB6GDN2JQSy-0zdlw,28273,FastFood,35,35.117001,-80.961721
NC,1,Uzwa_6F_b_URQ5YlOIDnXA,28273,American,19,35.131085,-80.945076
NC,1,upmamEhHTfEdop4iAjnwuw,28273,FastFood,58,35.136573,-80.90666
NC,1,wR_Q3jad0QuBwrzUG34m_Q,28273,FastFood,13,35.104843,-80.879766
NC,1,9dRZHK7Y8gWfkEyfQd8Yqw,28273,FastFood,159,35.1059089,-80.881563
NC,1,abEqkPpyM5QcDxEjIJTMIA,28273,FastFood,40,35.107271,-80.880374
NC,1,M5gpEDFICJb8cT8YpMO0lQ,28273,Asian,8,35.117001,-80.961721
NC,2,S7nvXlsZk1metFA6HhwlGQ,28273,American,62,35.144181,-80.933407
NC,1,bAQGmZxPLmlc4sRgzx-Haw,28273,Asian,6,35.1389319584774,-80.93404769897461
NC,1,HsGry4czz08jD7EJ5e4Jog,28273,FastFood,25,35.1124546,-80.9189329
NC,2,hogySNyo5UohpTNc-Tw8-w,28273,American,120,35.143459,-80.930412
NC,1,FduYEQY_jeBgfIT2wAVSiw,28273,FastFood,92,35.143937,-80.929931
NC,1,LvuoCzsUGiQUk_ENWCoutQ,28273,American,77,35.143764,-80.93149
NC,1,jsXcQiRua7OuCApuJuaAsQ,28273,FastFood,36,35.11312,-80.922262
NC,1,TfNCWOnzCF47jM7RyPGNhA,28273,American,18,35.13005,-80.937648
NC,1,nE0y2QYBRs8gIEFUxD2jfw,28273,AllTypes,38,35.1090332,-80.8820216
NC,1,BiWJOv2xVWPO3rwtv7u0Cg,28277,FastFood,18,35.095238,-80.779082
NC,1,oAcmLvOzafWHM4Gl9GFEAA,28277,Asian,16,35.052923,-80.814983
NC,1,WZza4L8YDhDgVMx7DEBfeA,28277,FastFood,56,35.061055,-80.817366
NC,2,cHvKHnaoeqRkSuiOcyEBQg,28277,Italian,14,35.061108,-80.817189
NC,2,-fQ_iOKl9wIYwQtkwc7JJQ,28277,AllTypes,94,35.060835,-80.814262
NC,1,r03Hj3-XHNpSrv8ZpOn26w,28277,FastFood,128,35.05974,-80.813443
NC,1,X-tswlarhZb7D7lgls5ZZw,28277,FastFood,38,35.0535659790039,-80.8482666015625
NC,1,kBnLbJcG8JLlxEuPhw7kNw,28277,AllTypes,61,35.1047165044995,-80.7780718803406
NC,2,QVesm87d7Ibbe7qKTSRpow,28277,Asian,43,35.061319,-80.814423
NC,1,kWucMFuGXLtu-PVvWqIgCQ,28277,FastFood,73,35.0536869,-80.8468989
NC,2,mFKth0ZgYFvj8srrW1Xv2g,28277,Italian,102,35.0795168,-80.8289808
NC,2,FlZzOE9F5c3eexjDd7FqGg,28277,Mexican,67,35.0789597,-80.8172578
NC,2,v3ckvfQuLlwkdghtEUqizQ,28277,American,82,35.098439,-80.775959
NC,1,1HmLi5NNs0_FDYYxBgRxzw,28277,FastFood,18,35.098696,-80.77854
NC,2,DlD95KM4cCjGGi_O_aX0tw,28277,Asian,4,35.095301,-80.7783649
NC,2,GYb6yFYJjDBNYcHM7vX5vg,28277,American,209,35.0975802583607,-80.77920913696292
NC,2,PGEcewIyTpHY4AgJGcW94Q,28277,American,391,35.0620547,-80.815844
NC,3,F6dSpfz4w-BoYARFnNcFkw,28277,American,55,35.0960065,-80.7801381
NC,1,CSkeUZmxBzW-qeeTVLEjmg,28227,FastFood,31,35.097368,-80.778875
NC,2,IEDORY_45gi-_X3M_k4lLQ,28277,Italian,101,35.064282,-80.771114
NC,2,S_R1pls6874mHYKcsxWtEA,28210,NightLife,51,35.1167705591273,-80.8577035572328
NC,1,8fdAV6RBQMmLadkOzGcU-A,28277,American,70,35.0665821,-80.7705736
NC,1,Gz9jnM72ouoKcfGtwzrR6g,28277,Asian,29,35.05304,-80.770697
NC,2,3EDCh1Wssaak6D7OXx1bqA,28205,American,342,35.247776,-80.804143
NC,2,oQOo1rebP4bieLEEoVHbQg,28210,AllTypes,189,35.0950429,-80.864143
NC,2,Rlbb5bQ1W520xjkLaD9OFQ,28262,Asian,247,35.303872,-80.749548
NC,2,6AzXPSXxztBnGwkToG3jKg,28203,Asian,849,35.198027,-80.852998
NC,1,TvLh1fGA_eN7z3-UIPFDXw,28205,Italian,165,35.2206115,-80.8133301
NC,2,5xk2-s_QsnHZxycl5yQ4Gg,28205,Asian,185,35.217592,-80.794631
NC,1,MOGTTOxyzfDCj2W5RR7__Q,28215,Asian,37,35.2372325,-80.7371183
NC,2,c7pNpJMmvRXBpC_8kj76nA,28215,AllTypes,280,35.2366638183594,-80.7745361328125
NC,1,II8GXVQpwTLrp09zc8zNYA,28217,Asian,15,35.165116,-80.879828
NC,2,oQnEBD0vu7XjJpofArA5aw,28211,Italian,398,35.1546001,-80.8349133
NC,3,r9I-6Je0ZtPuPtX7M4CRVw,28204,American,122,35.216586,-80.822557
NC,1,QNTxVarc6-c93ICqHEC_-g,28262,FastFood,187,35.3116221,-80.7451172
NC,1,Qis-foTefAEG4Ut7UIEWKA,28205,AllTypes,31,35.2202149,-80.8131882
NC,1,_YXBQ5Z75ZVlSV1HUtXgBg,28273,Asian,77,35.119567,-80.956856
NC,2,At5QunMaG3ExLZYEWHZP3Q,28209,Mexican,525,35.1732685558514,-80.849791609848
NC,2,x98vOAFB3nBZEirsHwVY3g,28262,AllTypes,309,35.3023388,-80.7490384
NC,1,BUEeOKuTJc4uZAp1A2dEhA,28202,Asian,34,35.232787904554,-80.849303584285
NC,2,gRx81xfSAoT-fNYIqBYolA,28203,AllTypes,1251,35.203015,-80.86443
NC,2,L9AlMDqwlKpVDFTcSIw4hA,28204,AllTypes,93,35.2093789,-80.8355422
NC,1,mNxRywpHH4r9JSNDbo_cKg,28027,American,204,35.3658829,-80.712911
NC,2,34FswFM28xpuNp3SmFVxeA,28262,FastFood,76,35.3024954,-80.7489154
NC,2,Y7uV0B860k14puWuYWuLow,28209,Seafood,113,35.152844,-80.834305
NC,1,0L-d_BgUto2XJnuncUEpnQ,28211,Asian,94,35.17651,-80.79965
NC,1,MUPWRBidG0_EQC9ey4-xKQ,28212,FastFood,32,35.2021374,-80.7349935
NC,2,352PyQvZXioNgmETfb9FZA,28227,Italian,24,35.171874,-80.656173
NC,1,QlNXfJnMhwQYboL3_Tp3UQ,28227,Asian,12,35.1710507,-80.6609085
NC,1,1rtp8yZW8fI1Y3C8WxWthg,28227,FastFood,21,35.203175,-80.725502
NC,2,UJuNE5RPA-tbHowVEkuLpg,28216,Italian,188,35.348724,-80.854733
NC,3,W33EBdIVWmr01_vBk1JjVA,28202,American,3,35.228417,-80.841415
NC,2,JAgOcvH_sGUAX7NvD0-Uww,28204,NightLife,365,35.21582,-80.821622
NC,2,vyc1Bm_b-0sVGpwLRFlKQw,28277,Mexican,103,35.064082,-80.7706819
NC,2,3C-tuH9X6x5PqGDRYn83uQ,28288,Italian,225,35.0530403,-80.770838
NC,1,7A5-bIWh6z4NPUuhGthBIQ,28277,FastFood,79,35.0521115,-80.7706868
NC,2,5LVR-0X-12SE8Bu4XFRZlg,28262,FastFood,61,35.33807,-80.757397
NC,1,awgH-AOkuEX22F9ObdVHIA,28277,Asian,342,35.0554046,-80.851677
NC,2,VKNH0yrFpSsaa1mf-V9gog,28104,American,107,35.1164767,-80.7193799
NC,2,k9JpdrfeJmmgV5Op44stvQ,28204,FastFood,420,35.2133478,-80.8436665
NC,3,o6sEssczGvamVbyN0_D9Sw,28203,Asian,264,35.210756,-80.855838
NC,1,CkZGGAx9Atvcmchkh7DLrg,28203,American,274,35.200486,-80.8521792
NC,2,zIsBAFwo2ksynT2BdlhNhQ,28205,AllTypes,164,35.211405,-80.761207
NC,2,33Yx4cpIPS32Bbvm2Aeo0g,28262,FastFood,197,35.336821,-80.755961
NC,1,WHq-tdPQ9-6WAgWwbUhgHg,28203,American,417,35.208424,-80.859759
NC,1,G90_hrydwP7mZEbehciP7g,28205,FastFood,496,35.2476061,-80.8050299
NC,2,Uq9HDxWQLV3O0K6Rrlk64Q,28209,Asian,72,35.1611282,-80.8493173
NC,1,_LYz2vdGyXsV-8b-_T47ag,28213,FastFood,209,35.255999650747,-80.7919809219741
NC,2,C0a4YXdOTlaVIa9mzT7VEQ,28205,AllTypes,226,35.220328,-80.8079829
NC,2,Z6DfLcBqRwFv86u-ddVYDQ,28203,AllTypes,192,35.202495,-80.844567
